id,name,lat,lon,typ,status,qualitaet,preis,quelle_import,dupe_flag,geaendert_am,gmaps_url,place_id,kueche,tags,quelle,geprueft_am
r0466,Sasaya,52.5443009,13.4185897,Sushi,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJJVTGf_9NqEcRA2EFRF4rEaU,,"lunch, dinner",,2026-07-29
r0467,Sathutu,52.5367593,13.4211053,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJSRr9Q0RPqEcR5Rc3Wgw78WQ,,"lunch, dinner",,2026-07-29
r0468,Schland Hütte (Pizzahütte),52.549132,13.407624,Pizza,besucht,sehr_gut,guenstig,fav,,2026-07-29,,ChIJ5WJqlARSqEcRFs9nV4DQ6Uc,,"lunch, dinner",,2026-07-29
r0469,Schleusenkrug,52.511258,13.335815,Biergarten,besucht,mittel,normal,fav,,2026-07-29,,ChIJ7YCzHQFRqEcRkSQ6-XarVLw,,"kaffee, dinner, drinks, lunch",,2026-07-29
r0470,Schmittz,52.5293112,13.4052558,Kneipe,besucht,sehr_gut,guenstig,fav,,2026-07-29,,ChIJRRTCoeNRqEcRivH44EOgM-M,,drinks,,2026-07-29
r0471,Schneeweiss,52.508697,13.458154,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJR6iQI1lOqEcRnoJbttDZ-sA,,"lunch, dinner",,2026-07-29
r0472,Schnitzelei Mitte,52.5285831,13.3878853,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJywdI5etRqEcRUVD-ycuGL6M,,"lunch, dinner",,2026-07-29
r0473,Schokoladen,52.529811,13.397194,Kneipe,besucht,mittel,normal,fav,,2026-07-29,,ChIJ2TP8j-VRqEcRhR84b4xaaVU,,drinks,,2026-07-29
r0474,Schwarze Pumpe,52.532463,13.406197,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJL_i3sPxRqEcRv9wBMuNgsoQ,,"fruehstueck, brunch",,2026-07-29
r0475,Schwarze Traube,52.50223,13.43269,Cocktail-Bar,besucht,sehr_gut,normal,fav,,2026-07-29,,,,drinks,,2026-07-29
r0476,Schwarzes Café,52.505561,13.324118,Kneipe,besucht,gut,normal,fav,,2026-07-29,,ChIJq1vO5fxQqEcRq29raPLZpKg,,drinks,,2026-07-29
r0477,Schwarzwaldstuben,52.527658,13.392967,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJ9Zt1tuhRqEcR5DsNFjlI_TE,,"fruehstueck, brunch, lunch, dinner, drinks",,2026-07-29
r0478,Seoulkitchen,52.503682,13.447171,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJuyyr3wNOqEcROHTN-Jy1aUs,koreanisch,"lunch, dinner",,2026-07-29
r0479,Shakespeare and Sons,52.5127049,13.4531269,Café,besucht,mittel,normal,fav,,2026-07-29,,ChIJ-wGPVVxOqEcReR-9PV9p87A,,"fruehstueck, kaffee, brunch",,2026-07-29
r0480,Shiori,52.5255437,13.4079551,Asia,besucht,unbewertet,ueberteuert,fav,,2026-07-29,,ChIJ2-sM7-FRqEcR6C4-xVX-4Gg,japanisch,"lunch, dinner",,2026-07-29
r0481,Shiso Burger Alte Schönhauser,52.5269025,13.4076359,Burger,besucht,mittel,normal,fav,,2026-07-29,,ChIJCww8UCtRqEcR3SoRwBY006I,,"lunch, dinner",,2026-07-29
r0482,Shiso Burger Auguststrasse,52.5272762,13.3987744,Burger,besucht,mittel,normal,fav,,2026-07-29,,ChIJgwXcgOZRqEcRwthRa_0D4YQ,,"lunch, dinner",,2026-07-29
r0483,Shiso Burger Kantstr,52.5067234,13.3095662,Burger,besucht,mittel,normal,fav,,2026-07-29,,ChIJ2570H31RqEcRKkqiubBezA4,,"lunch, dinner",,2026-07-29
r0484,Silo Coffee,52.510044,13.458342,Café,besucht,gut,normal,fav,,2026-07-29,,ChIJsWhkzl5OqEcRG60IDmyoIYU,,kaffee,,2026-07-29
r0485,Sisaket,52.5235706,13.4048617,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJPVEjtNFRqEcRHU-kiAJW3bk,thai,"lunch, dinner",,2026-07-29
r0486,Sisyphos,52.4930619,13.4912974,Club/Livemusik,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJpwrS6d5OqEcRAwn8R8rChzU,,"drinks, music",,2026-07-29
r0487,Smartdeli Sushi & More,52.5280421,13.3890738,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJZVXi4-tRqEcR9cjqTlZVhPw,japanisch,"lunch, dinner",,2026-07-29
r0488,SOFI,52.5262061,13.4008837,Bäcker,besucht,unbewertet,ueberteuert,fav,,2026-07-29,,ChIJWdC0MkVRqEcRPBugdi5gyJo,,"fruehstueck, kaffee",,2026-07-29
r0489,Sohnemann Bar,52.5142688,13.4596043,Cocktail-Bar,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJq6raF15OqEcRI4s5_yRQrpw,,drinks,,2026-07-29
r0490,soopoollim,52.5315761,13.3961477,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJ7Y1MwOZRqEcRqYdK1VDzYx4,koreanisch,"lunch, dinner",,2026-07-29
r0491,Sophien 11,52.525,13.4027778,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJEY8-PeFRqEcRB42FvWxpvVA,,"lunch, dinner",,2026-07-29
r0492,Sorsi e Morsi,52.534501,13.4248537,Cocktail-Bar,besucht,sehr_gut,guenstig,fav,,2026-07-29,,ChIJvYZGMgROqEcROMgEzBYFNXM,,drinks,,2026-07-29
r0493,Sowohl Als Auch,52.53837,13.42063,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJH0gzHAFOqEcRIqaEw4vdqVs,,"fruehstueck, brunch, kaffee",,2026-07-29
r0494,spaghetteria loreta,52.5461236,13.4275649,Restaurant,besucht,gut,normal,fav,,2026-07-29,,,,"lunch, dinner",,2026-07-29
r0495,Speiselokal tulus lotrek,52.48977,13.4138,Restaurant,besucht,sehr_gut,teuer,fav,,2026-07-29,,ChIJ95zYL89PqEcRlyKANk7ORQQ,,dinner,,2026-07-29
r0496,Spindler Restaurant Berlin,52.496263,13.4212215,Restaurant,besucht,unbewertet,ueberteuert,fav,,2026-07-29,,,,"lunch, dinner",,2026-07-29
r0497,Spreegold Store Ros 02,52.522932,13.4091387,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJJdTMVw5OqEcRajmwtdn7TNU,,"fruehstueck, brunch",,2026-07-29
r0498,Spätzle Club,52.5106213,13.4023286,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJ0Z4eByhOqEcRMAJUxOdDUUs,,lunch,,2026-07-29
r0499,St. Oberholz,52.529507,13.401894,Café,besucht,mittel,normal,fav,,2026-07-29,,ChIJs-VFCgBSqEcRIXMpYwHzbuQ,,kaffee,,2026-07-29
r0500,Stagger Lee,52.4975589,13.3516181,Cocktail-Bar,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJzaiAsk9QqEcRV8Kgw3EXWa0,,drinks,,2026-07-29
r0502,Standard - Serious Pizza,52.5329046,13.4085775,Pizza,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJB_FI3vxRqEcRheAWfledrdA,,"lunch, dinner",,2026-07-29
r0503,Sticks'n'Sushi,52.5019764,13.3651086,Sushi,besucht,unbewertet,ueberteuert,fav,,2026-07-29,,ChIJR0OIjkpQqEcRIN6GCR5sTLQ,,"lunch, dinner",,2026-07-29
r0504,Strandbad Mitte,52.527351,13.3967289,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJJYnGc-ZRqEcRGhpZjvS7kZs,,"fruehstueck, brunch, lunch, dinner",,2026-07-29
r0505,Stranero,52.5522179,13.3640581,Pizza,besucht,sehr_gut,guenstig,fav,,2026-07-29,,ChIJESmCditSqEcR74o1AUk6yoA,,"lunch, dinner",,2026-07-29
r0506,Ständige Vertretung,52.521138,13.385326,Kneipe,besucht,mittel,normal,fav,,2026-07-29,,ChIJ221FNsJRqEcRfgoq7pYtPmw,,drinks,,2026-07-29
r0507,Suicide Circus,52.507272,13.450853,Club/Livemusik,besucht,mittel,normal,fav,,2026-07-29,,ChIJ1fMuV1pOqEcRH-Ac4p6bxdE,,"drinks, music",,2026-07-29
r0508,Süß War Gestern,52.508588,13.460999,Club/Livemusik,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJk6eluVhOqEcRi4FncXFzWio,,"drinks, music",,2026-07-29
r0509,Takumi NINE,52.5438067,13.4156551,Asia,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJxTjtRABSqEcR4WPjZRKwdoU,japanisch,"lunch, dinner",,2026-07-29
r0510,Takumi NINE Sapporo,52.5290557,13.3847621,Asia,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJ2-l5iOtRqEcRKvgRJSwobTY,japanisch,"lunch, dinner",,2026-07-29
r0511,Taleh Thai,52.530488,13.4315041,Restaurant,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJb-CtNw5OqEcRp3kuYtPtR-I,thai,"lunch, dinner",,2026-07-29
r0512,Taquería El Oso,52.5320208,13.4115621,Restaurant,besucht,sehr_gut,guenstig,fav,,2026-07-29,,ChIJowmaNpxRqEcRC08_IGPEiAU,,"lunch, dinner",,2026-07-29
r0513,Tausend,52.521021,13.384465,Cocktail-Bar,besucht,gut,ueberteuert,fav,filiale,2026-08-06,,,,drinks,,2026-07-29
r0514,Thai Aroma,52.5435357,13.4219225,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJPdiUVP5NqEcRhfAy1SR7EwU,thai,"lunch, dinner",,2026-07-29
r0515,THE BARN,52.527403,13.398084,Café,besucht,mittel,normal,fav,,2026-07-29,,ChIJC-EDf-ZRqEcRiVrnNG31igA,,kaffee,,2026-07-29
r0516,The Barn Café Potsdamer Platz,52.5084739,13.374776,Café,besucht,mittel,normal,fav,,2026-07-29,,ChIJRVlWqMZRqEcRP89CgyOjajk,,kaffee,,2026-07-29
r0517,The Bird,52.546674,13.405829,Burger,besucht,gut,normal,fav,,2026-07-29,,ChIJgwjePQNSqEcRxuu9_vc_DmE,,"lunch, dinner",,2026-07-29
r0518,The Castle Berlin Mitte,52.5315,13.3885,Kneipe,besucht,mittel,normal,fav,,2026-07-29,,ChIJuROMaiFSqEcRU5RmfS7QB6Q,,drinks,,2026-07-29
r0519,The Catch,52.503071,13.3198672,Sushi,besucht,unbewertet,ueberteuert,fav,,2026-07-29,,ChIJxU0HPxdRqEcRCW0jD8AnWbg,,"lunch, dinner",,2026-07-29
r0520,The Forsberg,52.544442,13.3719412,Cocktail-Bar,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJBW3UfIhRqEcR83y5kw9C5SQ,,drinks,,2026-07-29
r0521,The Grand,52.5255425,13.4125934,Cocktail-Bar,besucht,unbewertet,ueberteuert,fav,,2026-07-29,,,,drinks,,2026-07-29
r0523,The Klub Kitchen,52.52488,13.40894,Restaurant,besucht,mittel,normal,fav,filiale,2026-07-29,,ChIJjeJqxeNRqEcREGRrMbgzU3o,,lunch,,2026-07-29
r0524,The Klub Kitchen,52.5329933,13.3996866,Restaurant,besucht,mittel,normal,fav,filiale,2026-07-29,,,,lunch,,2026-07-29
r0525,The Klub Kitchen West,52.5016053,13.3255733,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJFRewMKxRqEcRS7TaBMztYyY,,"lunch, dinner",,2026-07-29
r0526,The Noodle Town,52.5239966,13.3997339,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJE2xdqoxRqEcR8FiyjZjgXfA,,"lunch, dinner",,2026-07-29
r0527,The Pharmacy Bar,52.5017431,13.4239438,Cocktail-Bar,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJT0YiNDROqEcRzLptW-QHYpI,,drinks,,2026-07-29
r0528,TiER,52.4848514,13.4375875,Cocktail-Bar,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJOSWgYaVPqEcR63RnoNfgsDg,,drinks,,2026-07-29
r0529,Tilda - coffee eat sleep,52.5429536,13.4177874,Restaurant,besucht,sehr_gut,normal,fav,filiale,2026-07-29,,,,"lunch, dinner, kaffee",,2026-07-29
r0531,Tim Raue,52.50698,13.39138,Restaurant,besucht,unbewertet,ueberteuert,fav,,2026-07-29,,ChIJpdyYVNFRqEcRFTrYsDXDrY4,,"lunch, dinner",,2026-07-29
r0532,To The Bone,52.5294155,13.4045047,Steak/Grill,besucht,mittel,normal,fav,,2026-07-29,,ChIJa9JtnuNRqEcR7xH7B7uhqsc,,"lunch, dinner",,2026-07-29
r0533,Toca Rouge,52.528265,13.391905,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJ9VBHLO9RqEcRwzw_An2aB0M,chinesisch,"lunch, dinner",,2026-07-29
r0534,Tomasa Villa Kreuzberg,52.4894688,13.3802681,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJVbeTaTFaqEcRkmJxOHe4rrA,,"fruehstueck, kaffee",,2026-07-29
r0535,Tommis Burger Joint,52.5323743,13.3976067,Burger,besucht,mittel,normal,fav,,2026-07-29,,ChIJ831_WuVRqEcRL4jQ48SdtUY,,"lunch, dinner",,2026-07-29
r0536,Torbar,52.5286256,13.393479,Cocktail-Bar,besucht,unbewertet,ueberteuert,fav,,2026-07-29,,ChIJbUrkSO9RqEcReI6sG1NZRuI,,drinks,,2026-07-29
r0537,Tossakan Berlin,52.5437294,13.4200028,Restaurant,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJ0ScqW1dNqEcRZU_LgKvb04Q,thai,dinner,,2026-07-29
r0538,Trancina,52.5430513,13.4258042,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJI8wqhQ1NqEcRaVdZdn4211I,,"lunch, dinner",,2026-07-29
r0539,Transit,52.505987,13.465711,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJR0X0A_dOqEcR2ty_3Q1Emnk,thai,"lunch, dinner",,2026-07-29
r0540,"TRANSIT, Berlin-Mitte",52.52865,13.402259,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJAXXAc-RRqEcR0FRvsK29GBo,thai,"lunch, dinner",,2026-07-29
r0541,Trattoria Acquolina,52.4819409,13.3209041,Pizza,besucht,mittel,normal,fav,,2026-07-29,,ChIJB-G2YolQqEcRanUs-kPK98g,,"lunch, dinner",,2026-07-29
r0542,Trattoria Da Gianni,52.50499,13.299,Restaurant,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJXx60DNxQqEcRD74uGeqi_XU,,"lunch, dinner",,2026-07-29
r0544,Trattoria Firuze,52.5435509,13.4163799,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJLaUYhrtTqEcRGBTY1QdTKUs,,"lunch, dinner",,2026-07-29
r0545,Tussylounge,52.507007,13.464527,Kneipe,besucht,mittel,normal,fav,,2026-07-29,,ChIJiwMSRfZOqEcRIGJfEhkmMPc,,drinks,,2026-07-29
r0546,Van Hoa,52.5476757,13.4146911,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJnX6azvNTqEcRzQVMG8V6Ui8,vietnamesisch,"lunch, dinner",,2026-07-29
r0547,Venue,52.4841944,13.4395417,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJ5wpWVCRPqEcRulfLOtrmNK0,,"fruehstueck, brunch",,2026-07-29
r0548,Vereinszimmer,52.4900063,13.3825711,Restaurant,besucht,sehr_gut,guenstig,fav,,2026-07-29,,ChIJt8s46CVQqEcRg6sENmPu2Hk,,"lunch, dinner",,2026-07-29
r0549,Verōnika Berlin,52.5257108,13.3892885,Steak/Grill,besucht,sehr_gut,teuer,fav,,2026-07-29,,ChIJyZDkbrtRqEcRaMNQidoZvDA,,"lunch, dinner",,2026-07-29
r0550,Victoria Bar,52.5013896,13.3638541,Cocktail-Bar,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJH01pX0pQqEcRV2XD4zcfDxs,,drinks,,2026-07-29
r0551,Viet Village,52.5253086,13.4036262,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJf4uAE-FRqEcRrj-sHBCbP7w,vietnamesisch,"lunch, dinner",,2026-07-29
r0552,Vietnam Village,52.538544,13.410217,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJxUSI7P5RqEcRvuVGJ77620A,vietnamesisch,"lunch, dinner",,2026-07-29
r0553,Vino & Basilico,52.5251793,13.3931924,Restaurant,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJRexZgOhRqEcRm_-_whvBkcs,,"lunch, dinner",,2026-07-29
r0554,Vinpearl,52.5420986,13.4198681,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJOdi-xP9NqEcRABz8q5FiXus,vietnamesisch,"lunch, dinner",,2026-07-29
r0555,VOLK,52.5315804,13.3995092,Restaurant,besucht,unbewertet,ueberteuert,fav,,2026-07-29,,ChIJyRyBPc5RqEcRkExdHd-GQ_I,,"lunch, dinner",,2026-07-29
r0556,W - Der Imbiss,52.5342948,13.405064,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJrddqe_tRqEcRqpbAgSe1AIo,indisch,"lunch, dinner",,2026-07-29
r0557,Weinverein Rote Insel,52.4812452,13.3610653,Weinbar,besucht,sehr_gut,normal,fav,,2026-07-29,,,,"drinks, dinner",,2026-07-29
r0558,Wen Cheng,52.5307212,13.4117515,Asia,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJU6S7CYpPqEcReRGBbxw0PRI,chinesisch,"lunch, dinner",,2026-07-29
r0559,Wen Cheng 3,52.508541,13.4552754,Asia,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJa5eqAqJPqEcR82IKjug_GvE,chinesisch,"lunch, dinner",,2026-07-29
r0560,Wen Cheng 4,52.4986546,13.4315636,Asia,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJoaQbXwBPqEcRzefq86tUa3s,chinesisch,"lunch, dinner",,2026-07-29
r0561,Wen Cheng Handpulled Noodles,52.5462791,13.4135482,Asia,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJERiRhihTqEcRVxtp2hHUr3E,chinesisch,"lunch, dinner",,2026-07-29
r0562,Werkstatt der Süße,52.5391185,13.4176004,Dessert,besucht,sehr_gut,normal,fav,,2026-07-28,,ChIJZdifNQBOqEcR915qcTHcI-I,,"fruehstueck, kaffee",,2026-07-28
r0563,What do you fancy love?,52.5283123,13.4096598,Restaurant,besucht,mittel,normal,fav,filiale,2026-07-29,,ChIJSwTDeuJRqEcRM-I-dZfEOw8,,"fruehstueck, brunch",,2026-07-29
r0565,Wilma,52.5532638,13.3786216,Kneipe,besucht,sehr_gut,normal,fav,,2026-07-29,,,,drinks,,2026-07-29
r0566,WIM Kaffee,52.5481639,13.407854,Café,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJQ43oiwNSqEcR6yfoEAhhBTI,,kaffee,,2026-07-29
r0567,Windhorst,52.518435,13.3864804,Cocktail-Bar,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJyxX9eMNRqEcRP51KkkbjoLY,,drinks,,2026-07-29
r0568,WohnZimmer,52.543442,13.419122,Kneipe,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJkdsxhf9NqEcROqrpU0E2Wdo,,drinks,,2026-07-29
r0569,Würgeengel,52.501118,13.416608,Cocktail-Bar,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJ-3PIqzNOqEcRqx7vAfK0vhY,,drinks,,2026-07-29
r0570,YAFO,52.5021546,13.4112313,Restaurant,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJiSLUE-NRqEcRjX-AfGo9uWc,,"lunch, dinner",,2026-07-29
r0571,Yamyam Berlin,52.52755,13.408313,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJMferFeJRqEcR4ILthWXklLA,koreanisch,"lunch, dinner",,2026-07-29
r0572,Yangguofu Malatang 杨国福（柏林）,52.5307281,13.402446,Asia,besucht,mittel,normal,fav,,2026-07-29,,ChIJx9ZbOQBRqEcR7AS6NfzFkOM,chinesisch,"lunch, dinner",,2026-07-29
r0573,Yarok,52.5283244,13.3920916,Imbiss,besucht,sehr_gut,guenstig,fav,,2026-07-29,,ChIJd3Cx0uhRqEcRbhaqcZ3rRI0,,"lunch, dinner",,2026-07-29
r0574,YOSOY spanisches Restaurant & Tapas-Bar,52.524366,13.402808,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJExXBH-FRqEcRhaEulRiNxSs,,"lunch, dinner",,2026-07-29
r0575,Yumcha Heroes,52.531192,13.402727,Asia,besucht,gut,normal,fav,,2026-07-29,,ChIJ6wjAveRRqEcRso9z0-Q3vYA,chinesisch,"lunch, dinner",,2026-07-29
r0576,Z-Bar,52.529517,13.395655,Kneipe,besucht,mittel,normal,fav,,2026-07-29,,ChIJyQwyiuVRqEcR9BME33Sr3no,,drinks,,2026-07-29
r0577,Zaika,52.5480805,13.4227334,Restaurant,besucht,mittel,normal,fav,,2026-07-29,,ChIJF2zF6PhNqEcRTRGFfcNwDYU,,"lunch, dinner",,2026-07-29
r0578,Zaitoun restaurant,52.5140434,13.4544301,Restaurant,besucht,sehr_gut,guenstig,fav,,2026-07-29,,ChIJc1s4yPlPqEcRQSW3eLtIYH8,,"lunch, dinner",,2026-07-29
r0579,Zeit für Brot,52.527998,13.408662,Bäcker,besucht,sehr_gut,normal,fav,filiale,2026-07-29,,ChIJyTPda-JRqEcRFHRtJJAZIwE,,"fruehstueck, kaffee, brunch",,2026-07-29
r0580,Zeit für Brot,52.530412,13.4020423,Bäcker,besucht,sehr_gut,normal,fav,filiale,2026-07-29,,,,"fruehstueck, kaffee, brunch",,2026-07-29
r0581,Zenner Biergarten und Weingarten,52.487488,13.4778311,Biergarten,besucht,sehr_gut,normal,fav,,2026-07-29,,ChIJX1gmyyhPqEcRjdgvjA7P4CI,,"kaffee, dinner, drinks, lunch",,2026-07-29
r0582,Zia Maria,52.5458621,13.4178782,Pizza,besucht,sehr_gut,guenstig,fav,,2026-07-29,,ChIJt_O2ogBSqEcRS_mycR7pSmA,,"lunch, dinner",,2026-07-29
r0583,Zimt & Zucker,52.5206109,13.3842849,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJv0gu0sNRqEcRYL3mhry5MKw,,"fruehstueck, brunch",,2026-07-29
r0584,ZOLA,52.496228,13.422372,Pizza,besucht,gut,normal,fav,,2026-07-29,,ChIJDSV-58pPqEcRhlyCWYXDiy8,,"lunch, dinner",,2026-07-29
r0585,Zu Mir oder Zu Dir,52.541965,13.415395,Kneipe,besucht,mittel,normal,fav,,2026-07-29,,ChIJSdjUJgBSqEcR6pIyqsEPaU0,,drinks,,2026-07-29
r0586,Zuckerstück,52.550962,13.411714,Restaurant,besucht,gut,normal,fav,,2026-07-29,,ChIJUQystwVSqEcR8HqQU2PpTtM,,"fruehstueck, brunch",,2026-07-29
r0587,Zwiebelfisch,52.506577,13.321597,Cocktail-Bar,besucht,mittel,normal,fav,,2026-07-29,,ChIJ5-QdKuNQqEcRCefgeaDiaQQ,,drinks,,2026-07-29
r0588,Zwipf Coffee,52.509204,13.391889,Café,besucht,mittel,normal,fav,,2026-07-29,,ChIJq6qqqsVRqEcRU-AWguK2Cy8,,"kaffee, lunch",,2026-07-29
r0589,Ä,52.4850275,13.4371403,Cocktail-Bar,besucht,gut,normal,fav,,2026-07-29,,ChIJz61EdaZPqEcRZb1ZzQXwx_4,,drinks,,2026-07-29
r0590,ČSA Bar Berlin,52.516698,13.442138,Cocktail-Bar,besucht,gut,normal,fav,,2026-07-29,,ChIJ00Sb40FOqEcRwV2MS8SVTqU,,drinks,,2026-07-29
r0591,"""the CORD"" Restaurant",52.480234,13.3555006,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ7wcougBRqEcRsSPp4pEws4c,,"lunch, dinner",,
r0594,1811,52.5044354,13.3177009,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJYc9OFPpRqEcRCC9vv0w4eLg,,"lunch, dinner",,
r0595,1987 Xigon,52.5005259,13.3369187,Asia,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJL1yKEMJNqEcRTT64gL0kz0M,japanisch,"lunch, dinner",,
r0596,1990 Vegan living,52.5104473,13.458515,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJLzUh0F5OqEcR43pCB15AHNo,,"lunch, dinner",,
r0601,21 gramm,52.472164,13.4290906,Restaurant,wunschliste,sehr_gut,normal,tovisit,filiale,2026-07-20,,,,"lunch, dinner",,
r0604,44 Brekkie,52.5097856,13.4583146,Restaurant,wunschliste,sehr_gut,normal,tovisit,filiale,2026-07-20,,ChIJXdUsbyFPqEcRa6ZV0l1polQ,,"fruehstueck, brunch",,
r0605,44 Brekkie,52.5368817,13.4201496,Restaurant,besucht,mittel,normal,tovisit,filiale,2026-07-29,,ChIJveOTmzRPqEcRfvfqW413wyo,,"fruehstueck, brunch",,2026-07-29
r0606,963,52.5024675,13.3368381,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJ16RJPMtRqEcRR5fcHmD8Kk8,,"lunch, dinner",,
r0608,ABC - Allans Breakfast Club & Wine Bar,52.5365063,13.421009,Restaurant,besucht,mittel,normal,tovisit,,2026-07-29,,ChIJq9EdUAFOqEcRAs-Bfc4TuRc,,"fruehstueck, brunch",,2026-07-29
r0609,ACID Mitte,52.5279064,13.4024598,Dessert,besucht,unbewertet,ueberteuert,tovisit,,2026-07-28,,ChIJzYySW_xRqEcRYYPetW4aEAg,,"fruehstueck, brunch",,2026-07-28
r0613,aerde restaurant,52.4866426,13.373494,Restaurant,wunschliste,sehr_gut,teuer,tovisit,,2026-07-20,,ChIJGQg89gJRqEcRCqNOJs3vuXw,,"lunch, dinner",,
r0615,Aida,52.5068333,13.3228333,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJB8iULf1QqEcRoe6ecNcH3y0,,"lunch, dinner",,
r0616,AKKURAT Café,52.5048497,13.394206,Café,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJoaO7QRRRqEcRtBLLz6p4PS0,,"fruehstueck, kaffee",,
r0617,Al Faisal Grills and Restaurant,52.4874099,13.4271533,Imbiss,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJ18hKRopPqEcRAeJkKYNhdZ0,,"lunch, dinner",,
r0618,Alano Pizza,52.504317,13.3000584,Pizza,wunschliste,sehr_gut,guenstig,tovisit,,2026-07-20,,ChIJHxhRU7wjZUERecvmd_OFsjg,,"lunch, dinner",,
r0620,Alte Überfahrt,52.3797733,12.9448745,Restaurant,wunschliste,unbewertet,ueberteuert,tovisit,,2026-07-20,,ChIJ045zbZ7zqEcRrsItoc6VoLY,,"lunch, dinner",,
r0621,Alter Roter Löwe Rein,52.475686,13.44323,Cocktail-Bar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJO63UUaBPqEcRSQbDmY1Bqcg,,drinks,,
r0622,Altes Zollhaus,52.4966637,13.4009751,Biergarten,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJnyDrZdRPqEcRvvHYVEmKChs,,"kaffee, dinner, drinks",,
r0623,AltoAdige Weinbar,52.5055187,13.2999347,Weinbar,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJpe0HG9xQqEcR3mPsvRzq3Zk,,drinks,,
r0627,Anabelas Kitchen,52.50792,13.31968,Restaurant,wunschliste,sehr_gut,normal,tovisit,,2026-07-20,,ChIJdYFj8-JQqEcRbxZjCXG9pzI,,"lunch, dinner",,
